Region,Month,Year,Fixed Assets Rate,Women Occupation Rate,Men Occupation Rate,Operating Sale Revenue Rate,Participation Rate,Travel Attraction Rate,Travel Generation Rate,Housing Price per meter,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),snowfall_sum (cm),wind_speed_10m_max (km/h)
12,December,2018,2.33,21.31,76.02,4852,0.146,3.752,0.207,7788050,10.39677419,2.938709677,6.248387097,1.525806452,0.074516129,11.77741935
12,January,2019,2.34,21.48,87.14,9041,0.082,3.353,0.186,8209450,7.570967742,0.141935484,3.603225806,2.325806452,0.499032258,14.56451613
12,February,2019,2.41,19.93,77.11,7824,0.093,3.553,0.197,8417400,8.396428571,0.342857143,4.060714286,0.960714286,0.1575,12.475
12,March,2019,2.48,12.43,87.5,6915,0.102,4.241,0.236,8709700,11.66774194,3.206451613,7.212903226,2.367741935,0.063225806,15.52903226
12,April,2019,2.55,17.45,86.2,7852,0.109,3.472,0.193,9246700,16.56666667,7.373333333,11.96,2.663333333,0.0001,15.48666667
12,May,2019,2.66,20.75,82.34,8219,0.086,3.487,0.194,10645950,27.3516129,15.66451613,21.5516129,0.183870968,0.0001,17.33225806
12,June,2019,2.52,17.42,93.68,7159,0.078,3.435,0.191,11598350,33.54,22.18333333,28.18666667,0.013333333,0.0001,15.67666667
12,July,2019,2.37,21.33,81.28,7307,0.095,3.645,0.203,11219250,36.54193548,25.16774194,31.0516129,0.0001,0.0001,17.3516129
12,August,2019,2.49,16.05,79.11,8514,0.081,3.351,0.186,10581750,34.23548387,22.71612903,28.59354839,0.0001,0.0001,14.01935484
12,September,2019,2.62,16.38,78.41,7207,0.114,3.961,0.22,11165300,30.02666667,19.38,24.77,0.0001,0.0001,14.81666667
12,October,2019,2.53,23.55,79.38,7791,0.081,3.749,0.208,9586350,22.23870968,13.23870968,17.58709677,1.409677419,0.0001,11.24516129
12,November,2019,2.5,16.19,77.37,8629,0.094,4.118,0.229,10535100,11.17333333,3.723333333,7.353333333,1.07,0.497,8.746666667
12,December,2019,2.52,14.97,72.57,7503,0.074,3.896,0.217,11220050,9.464516129,1.909677419,5.358064516,1.225806452,0.047419355,10.14193548
12,January,2020,2.36,14.57,97.45,6055,0.075,1.71,0.103,11428050,5.24516129,-1.516129032,1.487096774,1.174193548,0.785806452,11.15483871
12,February,2020,2.23,18,75.44,5451,0.081,1.932,0.116,12241000,9.024137931,1.144827586,5.062068966,3.34137931,0.200344828,16.63448276
12,March,2020,2.32,13.85,83.23,5333,0.107,2.183,0.132,12381250,14.69354839,5.24516129,9.764516129,2.180645161,0.088064516,14.17096774
12,April,2020,2.4,15.08,68.48,5212,0.086,1.795,0.108,12521500,16.61333333,8.203333333,12.33666667,4.48,0.067666667,13.98
12,May,2020,2.45,22.6,73.84,5074,0.104,1.89,0.114,14099450,26.07419355,15.48064516,21.1,0.677419355,0.0001,16.24193548
12,June,2020,2.18,19.37,88.1,6073,0.113,1.802,0.109,15718100,32.75666667,21.33,27.30666667,0.0001,0.0001,17.32666667
12,July,2020,2.3,16.61,94.52,6267,0.105,1.954,0.118,17318100,34.13225806,23.2,28.98709677,0.083870968,0.0001,14.10967742
12,August,2020,2.28,19.78,84.88,5966,0.116,1.774,0.107,18842400,32.45483871,21.5516129,26.96129032,0.0001,0.0001,15.79354839
12,September,2020,2.21,20.6,88.75,5980,0.101,2.107,0.127,21100100,28.61333333,18.16333333,23.46666667,0.01,0.0001,11.99333333
12,October,2020,2.38,15.53,80.64,5504,0.112,2.05,0.124,22383200,21,10.99032258,16.03870968,0.809677419,0.0001,10.14193548
12,November,2020,2.22,15.68,72.63,5526,0.105,2.124,0.128,21905150,12.78,6.046666667,9.233333333,2.766666667,0.0001,10.57666667
12,December,2020,2.18,22.17,78.2,5768,0.088,2.079,0.125,20705550,6.583870968,-0.2,2.867741935,1.370967742,0.289032258,7.387096774
12,January,2021,2.07,17.44,92.25,10340,0.117,1.541,0.093,22493600,8.364516129,-0.212903226,3.848387097,0.409677419,0.079032258,10.58709677
12,February,2021,2.1,21.7,83.6,10372,0.141,1.857,0.113,23884150,11.93571429,2.567857143,7.010714286,1.610714286,0.0225,12.21071429
12,March,2021,2.23,12.35,78.78,11262,0.179,1.962,0.119,26071450,15.16129032,5.590322581,10.4,1.232258065,0.079032258,17.05483871
12,April,2021,2.14,18.13,81.83,10066,0.136,1.67,0.101,25236550,24.92666667,13.83666667,19.36666667,0.273333333,0.0001,16.50333333
12,May,2021,2.09,14.43,88.98,10234,0.134,1.778,0.108,21899800,28.20645161,17.03870968,22.63548387,0.774193548,0.0001,17.08709677
12,June,2021,2.16,21.48,80.47,11336,0.152,1.579,0.096,22586650,34.77333333,23.14333333,29.4,0.0001,0.0001,16.15333333
12,July,2021,2.11,21.26,88.26,9964,0.178,1.925,0.117,24146900,35.46451613,24.6483871,30.24516129,0.0001,0.0001,14.87419355
12,August,2021,2.14,18.38,78.49,10575,0.159,1.556,0.094,26125750,33.66451613,23.23548387,28.67741935,0.0001,0.0001,15.23870968
12,September,2021,2.03,21.21,86.56,11168,0.164,1.949,0.118,26100850,31.22,20.74333333,26.14666667,0.0001,0.0001,15.75333333
12,October,2021,2.16,14.04,75.08,10453,0.165,1.929,0.117,27916050,21.01935484,11.5483871,16.13548387,0.551612903,0.0001,12.73548387
12,November,2021,2.08,14.41,78.35,10884,0.141,1.941,0.118,27809200,12.81333333,4.943333333,8.61,2.25,0.149333333,9.443333333
12,December,2021,2.01,15.19,77.4,10894,0.129,1.93,0.117,27274800,9.751612903,2.141935484,5.75483871,1.687096774,0.178387097,10.99677419
12,January,2022,2.05,16.87,86.95,18042,0.122,1.48,0.09,28305100,7.112903226,-0.322580645,3.25483871,2.225806452,0.982258065,13.44516129
12,February,2022,2.12,20,96,17097,0.103,1.627,0.099,28626150,10.65714286,2.214285714,6.157142857,1.25,0.0925,13.84285714
12,March,2022,2.19,16.49,70.31,15662,0.16,1.835,0.112,30480650,14.15483871,4.964516129,9.712903226,2.064516129,0.015806452,17.44516129
12,April,2022,2.15,19.44,83.02,14490,0.174,1.587,0.097,28644250,23.99666667,12.52,18.28666667,1.31,0.0001,17.47
12,May,2022,2.13,24.46,89.73,15342,0.162,1.62,0.099,30466800,24.96774194,13.69032258,19.61612903,1.216129032,0.0001,18.42258065
12,June,2022,2.04,16.08,85.02,17719,0.148,1.578,0.096,33821500,34.13666667,22.42333333,28.6,0.026666667,0.0001,17.42666667
12,July,2022,2.07,16.22,83.53,15509,0.129,1.675,0.102,35527250,34.97096774,23.12580645,29.10645161,0.335483871,0.0001,15.8
12,August,2022,2.06,15.01,81.9,16647,0.121,1.513,0.092,35762950,33.12580645,21.87741935,27.79032258,0.022580645,0.0001,13.62580645
12,September,2022,2.22,18.54,84.04,17628,0.142,1.81,0.11,39013450,31.46,20.14,25.87,0.0001,0.0001,13.74333333
12,October,2022,2.15,17.01,72.88,15204,0.132,1.723,0.105,39357900,24.49354839,14.70967742,19.58387097,0.087096774,0.0001,14.69354839
12,November,2022,2.22,22.69,85.32,17672,0.145,1.84,0.112,42403950,14.93666667,6.46,10.48666667,0.69,0.0001,11.23333333
12,December,2022,2.05,16.07,78.74,16650,0.138,1.735,0.106,41269100,7.864516129,0.996774194,4.009677419,1.280645161,0.684193548,8.44516129
